week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-01-15,BEV-001,STR-019,East,107,128.4,0,,0.0
2024-01-15,BEV-001,STR-020,East,40,48.0,0,,0.0
2024-01-15,BEV-001,STR-021,East,68,81.6,0,,0.0
2024-01-15,BEV-001,STR-022,East,79,94.8,0,,0.0
2024-01-15,BEV-001,STR-023,West,160,176.06,1,Display Feature,0.083
2024-01-15,BEV-001,STR-024,West,98,107.84,1,Display Feature,0.083
2024-01-15,BEV-001,STR-025,West,194,213.48,1,Display Feature,0.083
2024-01-15,BEV-001,STR-026,West,144,158.46,1,Display Feature,0.083
2024-01-15,BEV-001,STR-027,West,182,200.27,1,Display Feature,0.083
2024-01-15,BEV-001,STR-028,West,98,107.84,1,Display Feature,0.083
2024-01-15,BEV-001,STR-029,West,66,72.63,1,Display Feature,0.083
2024-01-15,BEV-001,STR-030,West,133,146.35,1,Display Feature,0.083
2024-01-15,BEV-002,STR-001,North,91,151.73,1,Bundle,0.206
2024-01-15,BEV-002,STR-002,North,184,306.8,1,Bundle,0.206
2024-01-15,BEV-002,STR-003,North,171,285.13,1,Bundle,0.206
2024-01-15,BEV-002,STR-004,North,60,100.04,1,Bundle,0.206
2024-01-15,BEV-002,STR-005,North,163,271.79,1,Bundle,0.206
2024-01-15,BEV-002,STR-006,North,196,326.81,1,Bundle,0.206
2024-01-15,BEV-002,STR-007,North,67,111.72,1,Bundle,0.206
2024-01-15,BEV-002,STR-008,South,106,222.6,0,,0.0
2024-01-15,BEV-002,STR-009,South,117,245.7,0,,0.0
2024-01-15,BEV-002,STR-010,South,93,195.3,0,,0.0
2024-01-15,BEV-002,STR-011,South,105,220.5,0,,0.0
2024-01-15,BEV-002,STR-012,South,55,115.5,0,,0.0
2024-01-15,BEV-002,STR-013,South,53,111.3,0,,0.0
2024-01-15,BEV-002,STR-014,South,117,245.7,0,,0.0
2024-01-15,BEV-002,STR-015,East,106,222.6,0,,0.0
2024-01-15,BEV-002,STR-016,East,92,193.2,0,,0.0
2024-01-15,BEV-002,STR-017,East,45,94.5,0,,0.0
2024-01-15,BEV-002,STR-018,East,66,138.6,0,,0.0
2024-01-15,BEV-002,STR-019,East,82,172.2,0,,0.0
2024-01-15,BEV-002,STR-020,East,41,86.1,0,,0.0
2024-01-15,BEV-002,STR-021,East,54,113.4,0,,0.0
2024-01-15,BEV-002,STR-022,East,103,216.3,0,,0.0
2024-01-15,BEV-002,STR-023,West,105,220.5,0,,0.0
2024-01-15,BEV-002,STR-024,West,72,151.2,0,,0.0
2024-01-15,BEV-002,STR-025,West,98,205.8,0,,0.0
2024-01-15,BEV-002,STR-026,West,99,207.9,0,,0.0
2024-01-15,BEV-002,STR-027,West,62,130.2,0,,0.0
2024-01-15,BEV-002,STR-028,West,77,161.7,0,,0.0
2024-01-15,BEV-002,STR-029,West,94,197.4,0,,0.0
2024-01-15,BEV-002,STR-030,West,52,109.2,0,,0.0
2024-01-15,BEV-003,STR-001,North,41,53.3,0,,0.0
2024-01-15,BEV-003,STR-002,North,61,79.3,0,,0.0
2024-01-15,BEV-003,STR-003,North,96,124.8,0,,0.0
2024-01-15,BEV-003,STR-004,North,51,66.3,0,,0.0
2024-01-15,BEV-003,STR-005,North,63,81.9,0,,0.0
2024-01-15,BEV-003,STR-006,North,91,118.3,0,,0.0
2024-01-15,BEV-003,STR-007,North,89,115.7,0,,0.0
2024-01-15,BEV-003,STR-008,South,93,120.9,0,,0.0
2024-01-15,BEV-003,STR-009,South,54,70.2,0,,0.0
2024-01-15,BEV-003,STR-010,South,60,78.0,0,,0.0
2024-01-15,BEV-003,STR-011,South,115,149.5,0,,0.0
2024-01-15,BEV-003,STR-012,South,96,124.8,0,,0.0
2024-01-15,BEV-003,STR-013,South,88,114.4,0,,0.0
2024-01-15,BEV-003,STR-014,South,118,153.4,0,,0.0
2024-01-15,BEV-003,STR-015,East,101,131.3,0,,0.0
2024-01-15,BEV-003,STR-016,East,54,70.2,0,,0.0
2024-01-15,BEV-003,STR-017,East,96,124.8,0,,0.0
2024-01-15,BEV-003,STR-018,East,73,94.9,0,,0.0
2024-01-15,BEV-003,STR-019,East,41,53.3,0,,0.0
2024-01-15,BEV-003,STR-020,East,113,146.9,0,,0.0
2024-01-15,BEV-003,STR-021,East,68,88.4,0,,0.0
2024-01-15,BEV-003,STR-022,East,106,137.8,0,,0.0
2024-01-15,BEV-003,STR-023,West,52,67.6,0,,0.0
2024-01-15,BEV-003,STR-024,West,101,131.3,0,,0.0
2024-01-15,BEV-003,STR-025,West,59,76.7,0,,0.0
2024-01-15,BEV-003,STR-026,West,118,153.4,0,,0.0
2024-01-15,BEV-003,STR-027,West,60,78.0,0,,0.0
2024-01-15,BEV-003,STR-028,West,103,133.9,0,,0.0
2024-01-15,BEV-003,STR-029,West,49,63.7,0,,0.0
2024-01-15,BEV-003,STR-030,West,81,105.3,0,,0.0
2024-01-15,BEV-004,STR-001,North,47,117.5,0,,0.0
2024-01-15,BEV-004,STR-002,North,44,110.0,0,,0.0
2024-01-15,BEV-004,STR-003,North,54,135.0,0,,0.0
2024-01-15,BEV-004,STR-004,North,45,112.5,0,,0.0
2024-01-15,BEV-004,STR-005,North,58,145.0,0,,0.0
2024-01-15,BEV-004,STR-006,North,35,87.5,0,,0.0
2024-01-15,BEV-004,STR-007,North,50,125.0,0,,0.0
2024-01-15,BEV-004,STR-008,South,77,192.5,0,,0.0
2024-01-15,BEV-004,STR-009,South,36,90.0,0,,0.0
2024-01-15,BEV-004,STR-010,South,32,80.0,0,,0.0
2024-01-15,BEV-004,STR-011,South,30,75.0,0,,0.0
2024-01-15,BEV-004,STR-012,South,68,170.0,0,,0.0
2024-01-15,BEV-004,STR-013,South,49,122.5,0,,0.0
2024-01-15,BEV-004,STR-014,South,43,107.5,0,,0.0
2024-01-15,BEV-004,STR-015,East,127,240.03,1,BOGO,0.244
2024-01-15,BEV-004,STR-016,East,67,126.63,1,BOGO,0.244
2024-01-15,BEV-004,STR-017,East,130,245.7,1,BOGO,0.244
2024-01-15,BEV-004,STR-018,East,144,272.16,1,BOGO,0.244
2024-01-15,BEV-004,STR-019,East,72,136.08,1,BOGO,0.244
2024-01-15,BEV-004,STR-020,East,85,160.65,1,BOGO,0.244
2024-01-15,BEV-004,STR-021,East,88,166.32,1,BOGO,0.244
2024-01-15,BEV-004,STR-022,East,51,96.39,1,BOGO,0.244
2024-01-15,BEV-004,STR-023,West,78,147.81,1,BOGO,0.242
2024-01-15,BEV-004,STR-024,West,86,162.97,1,BOGO,0.242
2024-01-15,BEV-004,STR-025,West,185,350.57,1,BOGO,0.242
2024-01-15,BEV-004,STR-026,West,166,314.57,1,BOGO,0.242
2024-01-15,BEV-004,STR-027,West,135,255.82,1,BOGO,0.242
2024-01-15,BEV-004,STR-028,West,136,257.72,1,BOGO,0.242
2024-01-15,BEV-004,STR-029,West,134,253.93,1,BOGO,0.242
2024-01-15,BEV-004,STR-030,West,85,161.07,1,BOGO,0.242
2024-01-15,BEV-005,STR-001,North,89,88.11,0,,0.0
2024-01-15,BEV-005,STR-002,North,67,66.33,0,,0.0
2024-01-15,BEV-005,STR-003,North,62,61.38,0,,0.0
2024-01-15,BEV-005,STR-004,North,67,66.33,0,,0.0
2024-01-15,BEV-005,STR-005,North,82,81.18,0,,0.0
2024-01-15,BEV-005,STR-006,North,54,53.46,0,,0.0
2024-01-15,BEV-005,STR-007,North,68,67.32,0,,0.0
2024-01-15,BEV-005,STR-008,South,146,104.21,1,BOGO,0.279
2024-01-15,BEV-005,STR-009,South,148,105.64,1,BOGO,0.279
2024-01-15,BEV-005,STR-010,South,110,78.52,1,BOGO,0.279
2024-01-15,BEV-005,STR-011,South,57,40.69,1,BOGO,0.279
2024-01-15,BEV-005,STR-012,South,171,122.06,1,BOGO,0.279
2024-01-15,BEV-005,STR-013,South,136,97.08,1,BOGO,0.279
2024-01-15,BEV-005,STR-014,South,165,117.78,1,BOGO,0.279
2024-01-15,BEV-005,STR-015,East,42,41.58,0,,0.0
2024-01-15,BEV-005,STR-016,East,75,74.25,0,,0.0
2024-01-15,BEV-005,STR-017,East,52,51.48,0,,0.0
2024-01-15,BEV-005,STR-018,East,75,74.25,0,,0.0
2024-01-15,BEV-005,STR-019,East,62,61.38,0,,0.0
2024-01-15,BEV-005,STR-020,East,70,69.3,0,,0.0
2024-01-15,BEV-005,STR-021,East,37,36.63,0,,0.0
2024-01-15,BEV-005,STR-022,East,60,59.4,0,,0.0
2024-01-15,BEV-005,STR-023,West,90,89.1,0,,0.0
2024-01-15,BEV-005,STR-024,West,56,55.44,0,,0.0
2024-01-15,BEV-005,STR-025,West,87,86.13,0,,0.0
2024-01-15,BEV-005,STR-026,West,86,85.14,0,,0.0
2024-01-15,BEV-005,STR-027,West,30,29.7,0,,0.0
2024-01-15,BEV-005,STR-028,West,31,30.69,0,,0.0
2024-01-15,BEV-005,STR-029,West,33,32.67,0,,0.0
2024-01-15,BEV-005,STR-030,West,42,41.58,0,,0.0
2024-01-15,BEV-006,STR-001,North,229,138.6,1,Bundle,0.193
2024-01-15,BEV-006,STR-002,North,124,75.05,1,Bundle,0.193
2024-01-15,BEV-006,STR-003,North,245,148.29,1,Bundle,0.193
2024-01-15,BEV-006,STR-004,North,194,117.42,1,Bundle,0.193
2024-01-15,BEV-006,STR-005,North,270,163.42,1,Bundle,0.193
2024-01-15,BEV-006,STR-006,North,244,147.68,1,Bundle,0.193
2024-01-15,BEV-006,STR-007,North,305,184.6,1,Bundle,0.193
2024-01-15,BEV-006,STR-008,South,135,101.25,0,,0.0
2024-01-15,BEV-006,STR-009,South,99,74.25,0,,0.0
2024-01-15,BEV-006,STR-010,South,137,102.75,0,,0.0
2024-01-15,BEV-006,STR-011,South,56,42.0,0,,0.0
2024-01-15,BEV-006,STR-012,South,82,61.5,0,,0.0
2024-01-15,BEV-006,STR-013,South,149,111.75,0,,0.0
2024-01-15,BEV-006,STR-014,South,131,98.25,0,,0.0
2024-01-15,BEV-006,STR-015,East,125,93.75,0,,0.0
2024-01-15,BEV-006,STR-016,East,127,95.25,0,,0.0
2024-01-15,BEV-006,STR-017,East,142,106.5,0,,0.0
2024-01-15,BEV-006,STR-018,East,107,80.25,0,,0.0
2024-01-15,BEV-006,STR-019,East,59,44.25,0,,0.0
2024-01-15,BEV-006,STR-020,East,144,108.0,0,,0.0
2024-01-15,BEV-006,STR-021,East,98,73.5,0,,0.0
2024-01-15,BEV-006,STR-022,East,85,63.75,0,,0.0
2024-01-15,BEV-006,STR-023,West,66,49.5,0,,0.0
2024-01-15,BEV-006,STR-024,West,82,61.5,0,,0.0
2024-01-15,BEV-006,STR-025,West,109,81.75,0,,0.0
2024-01-15,BEV-006,STR-026,West,69,51.75,0,,0.0
2024-01-15,BEV-006,STR-027,West,56,42.0,0,,0.0
2024-01-15,BEV-006,STR-028,West,123,92.25,0,,0.0
2024-01-15,BEV-006,STR-029,West,59,44.25,0,,0.0
2024-01-15,BEV-006,STR-030,West,78,58.5,0,,0.0
2024-01-15,BEV-007,STR-001,North,58,81.2,0,,0.0
2024-01-15,BEV-007,STR-002,North,103,144.2,0,,0.0
2024-01-15,BEV-007,STR-003,North,101,141.4,0,,0.0
2024-01-15,BEV-007,STR-004,North,78,109.2,0,,0.0
2024-01-15,BEV-007,STR-005,North,92,128.8,0,,0.0
2024-01-15,BEV-007,STR-006,North,87,121.8,0,,0.0
2024-01-15,BEV-007,STR-007,North,129,180.6,0,,0.0
2024-01-15,BEV-007,STR-008,South,121,169.4,0,,0.0
2024-01-15,BEV-007,STR-009,South,135,189.0,0,,0.0
2024-01-15,BEV-007,STR-010,South,80,112.0,0,,0.0
2024-01-15,BEV-007,STR-011,South,137,191.8,0,,0.0
2024-01-15,BEV-007,STR-012,South,64,89.6,0,,0.0
2024-01-15,BEV-007,STR-013,South,119,166.6,0,,0.0
2024-01-15,BEV-007,STR-014,South,116,162.4,0,,0.0
2024-01-15,BEV-007,STR-015,East,115,161.0,0,,0.0
2024-01-15,BEV-007,STR-016,East,55,77.0,0,,0.0
2024-01-15,BEV-007,STR-017,East,74,103.6,0,,0.0
2024-01-15,BEV-007,STR-018,East,60,84.0,0,,0.0
2024-01-15,BEV-007,STR-019,East,148,207.2,0,,0.0
2024-01-15,BEV-007,STR-020,East,50,70.0,0,,0.0
2024-01-15,BEV-007,STR-021,East,135,189.0,0,,0.0
2024-01-15,BEV-007,STR-022,East,104,145.6,0,,0.0
2024-01-15,BEV-007,STR-023,West,118,165.2,0,,0.0
2024-01-15,BEV-007,STR-024,West,59,82.6,0,,0.0
2024-01-15,BEV-007,STR-025,West,108,151.2,0,,0.0
2024-01-15,BEV-007,STR-026,West,61,85.4,0,,0.0
2024-01-15,BEV-007,STR-027,West,72,100.8,0,,0.0
2024-01-15,BEV-007,STR-028,West,59,82.6,0,,0.0
2024-01-15,BEV-007,STR-029,West,83,116.2,0,,0.0
2024-01-15,BEV-007,STR-030,West,107,149.8,0,,0.0
2024-01-15,BEV-008,STR-001,North,40,72.0,0,,0.0
2024-01-15,BEV-008,STR-002,North,63,113.4,0,,0.0
2024-01-15,BEV-008,STR-003,North,20,36.0,0,,0.0
2024-01-15,BEV-008,STR-004,North,67,120.6,0,,0.0
2024-01-15,BEV-008,STR-005,North,24,43.2,0,,0.0
2024-01-15,BEV-008,STR-006,North,26,46.8,0,,0.0
2024-01-15,BEV-008,STR-007,North,63,113.4,0,,0.0
2024-01-15,BEV-008,STR-008,South,40,52.63,1,BOGO,0.269
2024-01-15,BEV-008,STR-009,South,92,121.05,1,BOGO,0.269
2024-01-15,BEV-008,STR-010,South,54,71.05,1,BOGO,0.269
2024-01-15,BEV-008,STR-011,South,91,119.74,1,BOGO,0.269
2024-01-15,BEV-008,STR-012,South,90,118.42,1,BOGO,0.269
2024-01-15,BEV-008,STR-013,South,115,151.32,1,BOGO,0.269
2024-01-15,BEV-008,STR-014,South,30,39.47,1,BOGO,0.269
2024-01-15,BEV-008,STR-015,East,55,99.0,0,,0.0
2024-01-15,BEV-008,STR-016,East,33,59.4,0,,0.0
2024-01-15,BEV-008,STR-017,East,46,82.8,0,,0.0
2024-01-15,BEV-008,STR-018,East,30,54.0,0,,0.0
2024-01-15,BEV-008,STR-019,East,59,106.2,0,,0.0
2024-01-15,BEV-008,STR-020,East,27,48.6,0,,0.0
2024-01-15,BEV-008,STR-021,East,56,100.8,0,,0.0
2024-01-15,BEV-008,STR-022,East,55,99.0,0,,0.0
2024-01-15,BEV-008,STR-023,West,55,99.0,0,,0.0
2024-01-15,BEV-008,STR-024,West,62,111.6,0,,0.0
2024-01-15,BEV-008,STR-025,West,26,46.8,0,,0.0
2024-01-15,BEV-008,STR-026,West,57,102.6,0,,0.0
2024-01-15,BEV-008,STR-027,West,42,75.6,0,,0.0
2024-01-15,BEV-008,STR-028,West,61,109.8,0,,0.0
2024-01-15,BEV-008,STR-029,West,38,68.4,0,,0.0
2024-01-15,BEV-008,STR-030,West,40,72.0,0,,0.0
2024-01-15,BEV-009,STR-001,North,41,73.8,0,,0.0
2024-01-15,BEV-009,STR-002,North,57,102.6,0,,0.0
2024-01-15,BEV-009,STR-003,North,56,100.8,0,,0.0
2024-01-15,BEV-009,STR-004,North,47,84.6,0,,0.0
2024-01-15,BEV-009,STR-005,North,40,72.0,0,,0.0
2024-01-15,BEV-009,STR-006,North,34,61.2,0,,0.0
2024-01-15,BEV-009,STR-007,North,43,77.4,0,,0.0
2024-01-15,BEV-009,STR-008,South,66,118.8,0,,0.0
2024-01-15,BEV-009,STR-009,South,49,88.2,0,,0.0
2024-01-15,BEV-009,STR-010,South,69,124.2,0,,0.0
2024-01-15,BEV-009,STR-011,South,55,99.0,0,,0.0
2024-01-15,BEV-009,STR-012,South,61,109.8,0,,0.0
2024-01-15,BEV-009,STR-013,South,28,50.4,0,,0.0
2024-01-15,BEV-009,STR-014,South,36,64.8,0,,0.0
2024-01-15,BEV-009,STR-015,East,24,43.2,0,,0.0
2024-01-15,BEV-009,STR-016,East,60,108.0,0,,0.0
2024-01-15,BEV-009,STR-017,East,57,102.6,0,,0.0
2024-01-15,BEV-009,STR-018,East,57,102.6,0,,0.0
2024-01-15,BEV-009,STR-019,East,55,99.0,0,,0.0
2024-01-15,BEV-009,STR-020,East,54,97.2,0,,0.0
2024-01-15,BEV-009,STR-021,East,69,124.2,0,,0.0
2024-01-15,BEV-009,STR-022,East,45,81.0,0,,0.0
2024-01-15,BEV-009,STR-023,West,113,149.91,1,BOGO,0.263
2024-01-15,BEV-009,STR-024,West,88,116.74,1,BOGO,0.263
2024-01-15,BEV-009,STR-025,West,77,102.15,1,BOGO,0.263
2024-01-15,BEV-009,STR-026,West,96,127.35,1,BOGO,0.263
2024-01-15,BEV-009,STR-027,West,73,96.84,1,BOGO,0.263
2024-01-15,BEV-009,STR-028,West,117,155.21,1,BOGO,0.263
2024-01-15,BEV-009,STR-029,West,68,90.21,1,BOGO,0.263
2024-01-15,BEV-009,STR-030,West,61,80.92,1,BOGO,0.263
2024-01-15,BEV-010,STR-001,North,33,72.6,0,,0.0
2024-01-15,BEV-010,STR-002,North,43,94.6,0,,0.0
2024-01-15,BEV-010,STR-003,North,49,107.8,0,,0.0
2024-01-15,BEV-010,STR-004,North,61,134.2,0,,0.0
2024-01-15,BEV-010,STR-005,North,65,143.0,0,,0.0
2024-01-15,BEV-010,STR-006,North,37,81.4,0,,0.0
2024-01-15,BEV-010,STR-007,North,54,118.8,0,,0.0
2024-01-15,BEV-010,STR-008,South,61,134.2,0,,0.0
2024-01-15,BEV-010,STR-009,South,57,125.4,0,,0.0
2024-01-15,BEV-010,STR-010,South,36,79.2,0,,0.0
2024-01-15,BEV-010,STR-011,South,53,116.6,0,,0.0
2024-01-15,BEV-010,STR-012,South,42,92.4,0,,0.0
2024-01-15,BEV-010,STR-013,South,50,110.0,0,,0.0
2024-01-15,BEV-010,STR-014,South,28,61.6,0,,0.0
2024-01-15,BEV-010,STR-015,East,34,74.8,0,,0.0
2024-01-15,BEV-010,STR-016,East,61,134.2,0,,0.0
2024-01-15,BEV-010,STR-017,East,29,63.8,0,,0.0
2024-01-15,BEV-010,STR-018,East,43,94.6,0,,0.0
2024-01-15,BEV-010,STR-019,East,34,74.8,0,,0.0
2024-01-15,BEV-010,STR-020,East,66,145.2,0,,0.0
2024-01-15,BEV-010,STR-021,East,63,138.6,0,,0.0
2024-01-15,BEV-010,STR-022,East,33,72.6,0,,0.0
2024-01-15,BEV-010,STR-023,West,46,101.2,0,,0.0
2024-01-15,BEV-010,STR-024,West,22,48.4,0,,0.0
2024-01-15,BEV-010,STR-025,West,57,125.4,0,,0.0
2024-01-15,BEV-010,STR-026,West,60,132.0,0,,0.0
2024-01-15,BEV-010,STR-027,West,56,123.2,0,,0.0
2024-01-15,BEV-010,STR-028,West,30,66.0,0,,0.0
2024-01-15,BEV-010,STR-029,West,53,116.6,0,,0.0
2024-01-15,BEV-010,STR-030,West,56,123.2,0,,0.0
2024-01-15,BEV-011,STR-001,North,71,113.6,0,,0.0
2024-01-15,BEV-011,STR-002,North,38,60.8,0,,0.0
2024-01-15,BEV-011,STR-003,North,55,88.0,0,,0.0
2024-01-15,BEV-011,STR-004,North,39,62.4,0,,0.0
2024-01-15,BEV-011,STR-005,North,34,54.4,0,,0.0
2024-01-15,BEV-011,STR-006,North,74,118.4,0,,0.0
2024-01-15,BEV-011,STR-007,North,67,107.2,0,,0.0
2024-01-15,BEV-011,STR-008,South,35,56.0,0,,0.0
2024-01-15,BEV-011,STR-009,South,63,100.8,0,,0.0
2024-01-15,BEV-011,STR-010,South,39,62.4,0,,0.0
2024-01-15,BEV-011,STR-011,South,33,52.8,0,,0.0
2024-01-15,BEV-011,STR-012,South,37,59.2,0,,0.0
2024-01-15,BEV-011,STR-013,South,57,91.2,0,,0.0
2024-01-15,BEV-011,STR-014,South,34,54.4,0,,0.0
2024-01-15,BEV-011,STR-015,East,36,57.6,0,,0.0
2024-01-15,BEV-011,STR-016,East,63,100.8,0,,0.0
2024-01-15,BEV-011,STR-017,East,59,94.4,0,,0.0
2024-01-15,BEV-011,STR-018,East,32,51.2,0,,0.0
2024-01-15,BEV-011,STR-019,East,67,107.2,0,,0.0
2024-01-15,BEV-011,STR-020,East,59,94.4,0,,0.0
2024-01-15,BEV-011,STR-021,East,68,108.8,0,,0.0
2024-01-15,BEV-011,STR-022,East,51,81.6,0,,0.0
2024-01-15,BEV-011,STR-023,West,27,43.2,0,,0.0
2024-01-15,BEV-011,STR-024,West,39,62.4,0,,0.0
2024-01-15,BEV-011,STR-025,West,74,118.4,0,,0.0
2024-01-15,BEV-011,STR-026,West,62,99.2,0,,0.0
2024-01-15,BEV-011,STR-027,West,52,83.2,0,,0.0
2024-01-15,BEV-011,STR-028,West,55,88.0,0,,0.0
2024-01-15,BEV-011,STR-029,West,30,48.0,0,,0.0
2024-01-15,BEV-011,STR-030,West,59,94.4,0,,0.0
2024-01-15,BEV-012,STR-001,North,37,40.7,0,,0.0
2024-01-15,BEV-012,STR-002,North,72,79.2,0,,0.0
2024-01-15,BEV-012,STR-003,North,58,63.8,0,,0.0
2024-01-15,BEV-012,STR-004,North,25,27.5,0,,0.0
2024-01-15,BEV-012,STR-005,North,38,41.8,0,,0.0
2024-01-15,BEV-012,STR-006,North,48,52.8,0,,0.0
2024-01-15,BEV-012,STR-007,North,52,57.2,0,,0.0
2024-01-15,BEV-012,STR-008,South,41,45.1,0,,0.0
2024-01-15,BEV-012,STR-009,South,61,67.1,0,,0.0
2024-01-15,BEV-012,STR-010,South,42,46.2,0,,0.0
2024-01-15,BEV-012,STR-011,South,38,41.8,0,,0.0
2024-01-15,BEV-012,STR-012,South,75,82.5,0,,0.0
2024-01-15,BEV-012,STR-013,South,36,39.6,0,,0.0
2024-01-15,BEV-012,STR-014,South,60,66.0,0,,0.0
2024-01-15,BEV-012,STR-015,East,44,48.4,0,,0.0
2024-01-15,BEV-012,STR-016,East,74,81.4,0,,0.0
2024-01-15,BEV-012,STR-017,East,33,36.3,0,,0.0
2024-01-15,BEV-012,STR-018,East,39,42.9,0,,0.0
2024-01-15,BEV-012,STR-019,East,69,75.9,0,,0.0
2024-01-15,BEV-012,STR-020,East,38,41.8,0,,0.0
2024-01-15,BEV-012,STR-021,East,75,82.5,0,,0.0
2024-01-15,BEV-012,STR-022,East,60,66.0,0,,0.0
2024-01-15,BEV-012,STR-023,West,133,133.86,1,Display Feature,0.085
2024-01-15,BEV-012,STR-024,West,91,91.59,1,Display Feature,0.085
2024-01-15,BEV-012,STR-025,West,60,60.39,1,Display Feature,0.085
2024-01-15,BEV-012,STR-026,West,43,43.28,1,Display Feature,0.085
2024-01-15,BEV-012,STR-027,West,56,56.36,1,Display Feature,0.085
2024-01-15,BEV-012,STR-028,West,123,123.8,1,Display Feature,0.085
2024-01-15,BEV-012,STR-029,West,91,91.59,1,Display Feature,0.085
2024-01-15,BEV-012,STR-030,West,98,98.64,1,Display Feature,0.085
2024-01-15,BEV-013,STR-001,North,154,371.17,1,Display Feature,0.073
2024-01-15,BEV-013,STR-002,North,59,142.2,1,Display Feature,0.073
2024-01-15,BEV-013,STR-003,North,123,296.45,1,Display Feature,0.073
2024-01-15,BEV-013,STR-004,North,104,250.66,1,Display Feature,0.073
2024-01-15,BEV-013,STR-005,North,65,156.66,1,Display Feature,0.073
2024-01-15,BEV-013,STR-006,North,135,325.38,1,Display Feature,0.073
2024-01-15,BEV-013,STR-007,North,102,245.84,1,Display Feature,0.073
2024-01-15,BEV-013,STR-008,South,77,200.2,0,,0.0
2024-01-15,BEV-013,STR-009,South,88,228.8,0,,0.0
2024-01-15,BEV-013,STR-010,South,48,124.8,0,,0.0
2024-01-15,BEV-013,STR-011,South,67,174.2,0,,0.0
2024-01-15,BEV-013,STR-012,South,82,213.2,0,,0.0
2024-01-15,BEV-013,STR-013,South,68,176.8,0,,0.0
2024-01-15,BEV-013,STR-014,South,89,231.4,0,,0.0
2024-01-15,BEV-013,STR-015,East,48,101.21,1,Bundle,0.189
2024-01-15,BEV-013,STR-016,East,66,139.17,1,Bundle,0.189
2024-01-15,BEV-013,STR-017,East,110,231.95,1,Bundle,0.189
2024-01-15,BEV-013,STR-018,East,157,331.05,1,Bundle,0.189
2024-01-15,BEV-013,STR-019,East,129,272.01,1,Bundle,0.189
2024-01-15,BEV-013,STR-020,East,120,253.03,1,Bundle,0.189
2024-01-15,BEV-013,STR-021,East,114,240.38,1,Bundle,0.189
2024-01-15,BEV-013,STR-022,East,55,115.97,1,Bundle,0.189
2024-01-15,BEV-013,STR-023,West,54,140.4,0,,0.0
2024-01-15,BEV-013,STR-024,West,44,114.4,0,,0.0
2024-01-15,BEV-013,STR-025,West,44,114.4,0,,0.0
2024-01-15,BEV-013,STR-026,West,52,135.2,0,,0.0
2024-01-15,BEV-013,STR-027,West,30,78.0,0,,0.0
2024-01-15,BEV-013,STR-028,West,46,119.6,0,,0.0
2024-01-15,BEV-013,STR-029,West,35,91.0,0,,0.0
2024-01-15,BEV-013,STR-030,West,77,200.2,0,,0.0
2024-01-15,BEV-014,STR-001,North,110,110.0,0,,0.0
2024-01-15,BEV-014,STR-002,North,100,100.0,0,,0.0
2024-01-15,BEV-014,STR-003,North,67,67.0,0,,0.0
2024-01-15,BEV-014,STR-004,North,74,74.0,0,,0.0
2024-01-15,BEV-014,STR-005,North,103,103.0,0,,0.0
2024-01-15,BEV-014,STR-006,North,70,70.0,0,,0.0
2024-01-15,BEV-014,STR-007,North,73,73.0,0,,0.0
2024-01-15,BEV-014,STR-008,South,65,65.0,0,,0.0
2024-01-15,BEV-014,STR-009,South,119,119.0,0,,0.0
2024-01-15,BEV-014,STR-010,South,53,53.0,0,,0.0
2024-01-15,BEV-014,STR-011,South,103,103.0,0,,0.0
2024-01-15,BEV-014,STR-012,South,109,109.0,0,,0.0
2024-01-15,BEV-014,STR-013,South,87,87.0,0,,0.0
2024-01-15,BEV-014,STR-014,South,103,103.0,0,,0.0
2024-01-15,BEV-014,STR-015,East,134,106.93,1,Bundle,0.202
2024-01-15,BEV-014,STR-016,East,128,102.14,1,Bundle,0.202
2024-01-15,BEV-014,STR-017,East,80,63.84,1,Bundle,0.202
2024-01-15,BEV-014,STR-018,East,217,173.17,1,Bundle,0.202
2024-01-15,BEV-014,STR-019,East,144,114.91,1,Bundle,0.202
2024-01-15,BEV-014,STR-020,East,213,169.97,1,Bundle,0.202
2024-01-15,BEV-014,STR-021,East,161,128.48,1,Bundle,0.202
2024-01-15,BEV-014,STR-022,East,112,89.38,1,Bundle,0.202
2024-01-15,BEV-014,STR-023,West,162,140.13,1,Price Cut,0.135
2024-01-15,BEV-014,STR-024,West,177,153.1,1,Price Cut,0.135
2024-01-15,BEV-014,STR-025,West,197,170.41,1,Price Cut,0.135
2024-01-15,BEV-014,STR-026,West,147,127.16,1,Price Cut,0.135
2024-01-15,BEV-014,STR-027,West,179,154.84,1,Price Cut,0.135
2024-01-15,BEV-014,STR-028,West,116,100.34,1,Price Cut,0.135
2024-01-15,BEV-014,STR-029,West,102,88.23,1,Price Cut,0.135
2024-01-15,BEV-014,STR-030,West,193,166.94,1,Price Cut,0.135
2024-01-15,BEV-015,STR-001,North,68,102.0,0,,0.0
2024-01-15,BEV-015,STR-002,North,51,76.5,0,,0.0
2024-01-15,BEV-015,STR-003,North,113,169.5,0,,0.0
2024-01-15,BEV-015,STR-004,North,116,174.0,0,,0.0
2024-01-15,BEV-015,STR-005,North,90,135.0,0,,0.0
2024-01-15,BEV-015,STR-006,North,82,123.0,0,,0.0
2024-01-15,BEV-015,STR-007,North,56,84.0,0,,0.0
